label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
281,94.0,39.3492424049175,0.5838933044500518,0.8703703703703703,10.940041919714261,189.0531914893617,328.8510638297872,0.47438493371009827,0.9805509448051453,0.6921636
282,27.0,18.071067811865476,0.7471945597948663,0.84375,5.863230142835039,267.5925925925926,331.2962962962963,0.6346401572227478,0.6942143440246582,0.6563116
283,97.0,41.21320343559643,0.8975940623457603,0.9065420560747663,11.11324596323283,168.56701030927834,334.9896907216495,0.6115712523460388,0.962206244468689,0.7996246
284,536.0,90.45584412271572,0.4666641854645471,0.9321739130434783,26.123866405607867,14.705223880597014,332.3973880597015,0.575802206993103,0.9973004460334778,0.8033302
285,130.0,68.86396103067892,0.9895178220253146,0.896551724137931,12.865501965161373,1.6307692307692307,337.73846153846154,0.6178293228149414,0.9964414834976196,0.8237273
286,74.0,31.142135623730947,0.8064795341117881,0.9487179487179487,9.706684619910241,70.86486486486487,333.9189189189189,0.6391189694404602,0.9831891655921936,0.7449297
287,174.0,51.79898987322333,0.7715305844504586,0.9720670391061452,14.884343478431232,224.32183908045977,339.12068965517244,0.6396098136901855,0.8974784016609192,0.76351374
288,164.0,51.00609665440987,0.6340769575521358,0.8961748633879781,14.450303987687134,188.5731707317073,338.3841463414634,0.6551322340965271,0.9136143326759338,0.7735078
289,39.0,27.242640687119284,0.9764711987880558,0.8666666666666667,7.046725639945928,26.46153846153846,337.4871794871795,0.6008344292640686,0.8999325037002563,0.72895145
290,13.0,10.414213562373096,0.9375978123483881,0.8666666666666667,4.068428945128219,52.07692307692308,337.46153846153845,0.6591202020645142,0.8727529048919678,0.76216567
291,99.0,42.17766952966369,0.811355594130738,0.8761061946902655,11.227230955528665,164.87878787878788,341.74747474747477,0.6565433740615845,0.9841094613075256,0.8733436
292,923.0,136.0538238691624,0.6186210538145295,0.8875,34.28119163317628,143.22426868905742,337.75514626218853,0.5759249329566956,0.994784951210022,0.79349554
293,13.0,11.207106781186548,0.6506420303241719,0.9285714285714286,4.068428945128219,234.3846153846154,342.15384615384613,0.6388121843338013,0.6941530108451843,0.6820805
294,671.0,107.21320343559643,0.8121670133277905,0.9154160982264665,29.229158977248975,346.1639344262295,343.67809239940385,0.5096018314361572,0.979385256767273,0.8091126
295,100.0,69.65685424949238,0.9959175733713769,0.8695652173913043,11.283791670955125,367.54,343.97,0.6732928156852722,0.9988343119621277,0.77302533
296,364.0,90.14213562373095,0.9602602423944216,0.9405684754521964,21.528102431092233,360.95054945054943,344.3956043956044,0.6235352158546448,0.999079704284668,0.81757545
297,2799.0,224.76955262170048,0.6501075717442099,0.944331983805668,59.69755008133684,392.3762057877814,343.01143265451947,0.597644031047821,0.9993250966072083,0.90666205
298,589.0,101.49747468305833,0.41974577192791024,0.8700147710487445,27.384997568906428,39.41765704584041,342.0169779286927,0.6042088270187378,0.9971163868904114,0.79926026
299,66.0,29.899494936611667,0.7707545364504047,0.9295774647887324,9.166995688475081,178.6969696969697,343.7878787878788,0.7874716520309448,0.9950303435325623,0.8622894
300,78.0,39.65685424949238,0.9659584262837295,0.9512195121951219,9.965574970333758,12.192307692307692,347.88461538461536,0.7444628477096558,0.9769924283027649,0.8185149
301,262.0,70.62741699796952,0.9234534889776242,0.9290780141843972,18.26441241104166,51.70992366412214,354.2748091603053,0.6675869822502136,0.9984661340713501,0.82022923
302,244.0,60.14213562373095,0.6306911278339044,0.9384615384615385,17.625846048215095,203.71311475409837,342.0983606557377,0.6730474233627319,0.9641695618629456,0.79655516
303,629.0,122.94722215136417,0.6513037464518858,0.7813664596273292,28.299605538565682,211.46422893481716,354.71065182829886,0.6122461557388306,0.9914718866348267,0.81401956
304,32.0,29.621320343559642,0.991754202666308,0.8421052631578947,6.383076486422923,337.03125,352.25,0.6838456392288208,0.8655745983123779,0.72878134
305,57.0,31.520815280171306,0.9338493024445852,0.890625,8.51907589177983,154.12280701754386,353.1929824561403,0.6474630236625671,0.9030615091323853,0.80041724
306,31.0,23.86396103067893,0.966513025698799,0.8611111111111112,6.282549314314218,192.5483870967742,355.35483870967744,0.6747039556503296,0.9466838240623474,0.82907915
307,242.0,64.66295090390226,0.6353998843638614,0.88,17.55346033766304,10.400826446280991,358.88429752066116,0.5934720039367676,0.9969936609268188,0.8008616
308,201.0,54.384776310850235,0.5181752411463431,0.9348837209302325,15.99753570059363,23.606965174129353,357.5223880597015,0.642861545085907,0.9971777200698853,0.7842161
309,18.0,13.65685424949238,0.6625654585447002,0.9,4.787307364817192,129.72222222222223,358.1666666666667,0.6745198965072632,0.7239707708358765,0.6845205
310,48.0,35.242640687119284,0.9852815665963988,0.9795918367346939,7.817640190446719,43.5,361.0625,0.6815755367279053,0.8709123134613037,0.7769904
311,189.0,58.72792206135786,0.9036629014416853,0.9264705882352942,15.512648837479231,43.216931216931215,367.021164021164,0.5524879097938538,0.9847843647003174,0.7845464
312,1185.0,164.84062043356593,0.8417994871155591,0.8072207084468664,38.8431314457417,314.0329113924051,353.7535864978903,0.5832259654998779,0.9591999650001526,0.75178623
313,98.0,44.485281374238575,0.9505683652892435,0.9333333333333333,11.170383851240114,23.785714285714285,367.6020408163265,0.6193631291389465,0.9428799152374268,0.75615126
314,174.0,91.07106781186548,0.9957902933274645,0.8969072164948454,14.884343478431232,312.3735632183908,368.0,0.6435977816581726,0.96061110496521,0.80985016
315,51.0,26.899494936611664,0.7926945965995386,0.8095238095238095,8.058239062071396,61.745098039215684,368.0,0.6510215401649475,0.6950733065605164,0.6749529
316,262.0,71.62741699796952,0.8465260246866265,0.9003436426116839,18.26441241104166,135.6908396946565,365.5,0.6212651133537292,0.9807350039482117,0.78618884
317,725.0,128.18986283848346,0.7898153795945285,0.8155230596175478,30.38253889873249,179.25931034482758,364.1365517241379,0.5836554169654846,0.9995091557502747,0.79458714
318,591.0,105.15432893255071,0.8182170372042298,0.9380952380952381,27.431452220735256,161.4399323181049,368.47715736040607,0.5594208240509033,0.9981594085693359,0.82800055
319,492.0,116.17766952966369,0.9671670132851915,0.8692579505300353,25.028660691489268,309.8130081300813,375.2418699186992,0.6391803026199341,0.9793238639831543,0.82464117
320,370.0,87.38477631085024,0.8213936807905118,0.8277404921700223,21.70480664627101,133.2108108108108,379.35945945945946,0.6500398516654968,0.9998159408569336,0.8042876
321,163.0,54.3492424049175,0.7639171507154662,0.7990196078431373,14.406180819073164,220.0245398773006,371.29447852760734,0.6455610990524292,0.9782809019088745,0.8410479
322,58.0,28.27817459305202,0.7476017934742544,0.8787878787878788,8.593479713983122,52.87931034482759,375.17241379310343,0.6387508511543274,0.9331247210502625,0.73705065
323,42.0,25.899494936611664,0.7997559051464147,0.8076923076923077,7.312732791431452,64.26190476190476,376.76190476190476,0.6491809487342834,0.754279375076294,0.68398005
324,36.0,25.242640687119284,0.9729790682048683,0.8571428571428571,6.770275002573076,146.5,378.0,0.7095527052879333,0.9304251670837402,0.87131286
325,232.0,85.8284271247462,0.9883962737455421,0.9914529914529915,17.186959427966244,396.1594827586207,377.50431034482756,0.6412663459777832,0.9995091557502747,0.95747095
326,233.0,70.49137802864844,0.7792563848399283,0.8726591760299626,17.22396045987371,155.17596566523605,382.82403433476395,0.6465427279472351,0.9984661340713501,0.8309559
327,59.0,30.727922061357855,0.6734869605465329,0.855072463768116,8.667244841319219,229.76271186440678,381.54237288135596,0.6390576362609863,0.7896803617477417,0.6786046
328,121.0,84.48528137423857,0.9972023284654021,0.8642857142857143,12.412170838050638,309.4876033057851,382.504132231405,0.6629854440689087,0.9689551591873169,0.8217358
329,239.0,80.14213562373095,0.9246630665661721,0.7177177177177178,17.44431859350499,21.0418410041841,381.6610878661088,0.5950672030448914,1.0,0.8122563
